Track Name,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Mood_Label,Confidence,Mental_Health_Benefit,Musical_Features
Wild Rice,Napoleon Da Legend,38,"['boom bap', 'underground hip hop']",Alter Ego,0,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,304760,Calm,0.419,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Like a Sufi,Alif,30,"['sufi', 'indian indie', 'qawwali', 'hindi indie']",Like a Sufi,13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,310043,Calm,0.411,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Sudut kota,K3bi,52,"['maluku', 'lagu timur']",Ready 2 Ryde,37,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,178666,Joy,0.351,"Mindfulness, Increased Motivation, Energy Boost, Positivity","Fast Tempo, Major Harmony, Ascending Melody, Bright Timbre"
Jamming Sorrow (Js),Zikizago,11,[],Jamming Sorrow,10,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,144444,Calm,0.381,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Sufna - Original,Master Saleem,52,"['bhangra', 'bollywood', 'desi']",Sufna (Original),19,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,259657,Neutral,0.861,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Grown & Sexy,Damian Marley,71,"['reggae', 'ragga', 'roots reggae', 'dancehall']",Stony Hill,40,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,244600,Neutral,0.77,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Sufani,Gaudi,34,"['dub', 'qawwali']",Rog,19,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,335960,Calm,0.35,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
GLPM4,FMJB,21,[],GLPM4,25,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,176120,Neutral,0.654,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Naina Morey - Redefined,Umashankar Kathak,11,['bhajan'],Naina Morey (Redefined),24,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,202838,Calm,0.344,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Tailspin,Rainn Byrns,16,[],Tailspin,13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,152305,Calm,0.306,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Sufi Mashup,DJ Saquib,35,[],Sufi Mashup,13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,243787,Calm,0.281,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Baju Band,Sniti Mishra,22,['ghazal'],Baju Band,24,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,258000,Calm,0.374,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Sufi Kathak - Adi Tala,IndianRaga,40,['devotional'],Sufi Kathak,10,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,163160,Neutral,0.873,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag,Jessie J,75,[],Who You Are (Platinum Edition),77,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,223053,Joy,0.692,"Mindfulness, Increased Motivation, Energy Boost, Positivity","Fast Tempo, Major Harmony, Ascending Melody, Bright Timbre"
Ney,Bahramji,44,['sufi'],Sufi Safir,27,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,598106,Neutral,0.762,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Gypsy,Babbu Maan,61,"['bhangra', 'punjabi pop']",Talaash (In Search of Soul),45,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,339130,Neutral,0.846,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Gypsy Kali,Babbu Maan,61,"['bhangra', 'punjabi pop']",Gypsy Kali,39,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,339130,Neutral,0.866,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Sufiana Kalaam Part - 2,Syed Tariq Pardesi,13,"['qawwali', 'sufi', 'ghazal']",Sufiana Kalaam Part - 2,17,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,516705,Calm,0.509,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Ishq Sufiana,Vishal-Shekhar,82,"['bollywood', 'desi', 'hindi pop']",Magical Fingers,14,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,328840,Neutral,0.879,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Maalik Mere,Raj Pandit,33,"['sufi', 'qawwali']",Maalik Mere,19,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,228911,Neutral,0.738,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
O' Rangrez - Live,Javed Bashir,68,"['sufi', 'qawwali', 'hindi pop', 'bollywood']",Javed Bashir Live at TriVision Studios,20,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,868500,Neutral,0.731,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
6 monate.,Wukong,13,[],coffee4one,0,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,125230,Neutral,0.704,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
The First Year,Tajdar Junaid,26,"['indian indie', 'hindi indie']",What Colour Is Your Raindrop,18,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,233083,Calm,0.335,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
DTM,Alice Longyu Gao,43,['hyperpop'],High Dragon and Universe,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,142400,Neutral,0.879,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Midnight,Bahramji,44,['sufi'],Sufiyan,22,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,280693,Neutral,0.821,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Powerade,zcope,9,[],SRT Dreamz,6,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,168188,Calm,0.415,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
"Raga Kedar, Gat In Ektaal",Shivkumar Sharma & Zakir Hussain,21,[],The Flow Of Time,27,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,306364,Calm,0.381,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Ishq Sufiyana,DAMO HANTAL,30,[],Ishq Sufiyana,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,380873,Calm,0.425,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Corrupto,Yancci,8,[],Corrupto,1,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,218327,Calm,0.448,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Ishq Sufiyanaa,Yashraj Kanawade,19,[],Ishq Sufiyanaa,14,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,139355,Neutral,0.741,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
F.T.I. 2.0,Tech N9ne,70,['horrorcore'],N9NA,28,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,164294,Neutral,0.813,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Aaj Rang Hai - Sufi Expressions,Kshitij Tarey,54,"['sufi', 'marathi pop', 'bollywood', 'qawwali']",Aaj Rang Hai (Sufi Expressions),4,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,238124,Neutral,0.861,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
née-nah,21 Savage,88,[],american dream,70,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,220584,Joy,0.64,"Mindfulness, Increased Motivation, Energy Boost, Positivity","Fast Tempo, Major Harmony, Ascending Melody, Bright Timbre"
Naina More,Sniti Mishra,22,['ghazal'],Classical Unwind,20,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,297693,Calm,0.41,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Rock Down To (Electric Avenue) (Radio Version),Velvet,42,[],Finally,42,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,212990,Joy,0.501,"Mindfulness, Increased Motivation, Energy Boost, Positivity","Fast Tempo, Major Harmony, Ascending Melody, Bright Timbre"
Langue muette,Dhafer Youssef,44,['sufi'],Electric Sufi,34,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,213560,Neutral,0.732,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
PEG!,ISSBROKIE,57,"['trap metal', 'breakcore']",PEG!,22,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,89047,Neutral,0.857,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
The Way to the Light,Bahramji,44,['sufi'],Sufi Safir,18,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,424680,Neutral,0.758,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Delayed Not Denied,Thomas Austin,35,"['christian hip hop', 'gospel r&b']",DON'T LOOK BACK,10,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,179209,Neutral,0.829,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Raag Yaman (Gats In Rupak Taal & Teen Taal),Shahid Parvez,25,[],An Enchanting Evening With Ustad Shahid Parvez,16,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,1817800,Neutral,0.729,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag - Studio Version,Zeca Baleiro,61,"['mpb', 'nova mpb', 'brazilian pop', 'brazilian rock', 'samba']",Calma Aí Coração (Ao Vivo),40,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,217902,Joy,0.336,"Mindfulness, Increased Motivation, Energy Boost, Positivity","Fast Tempo, Major Harmony, Ascending Melody, Bright Timbre"
Raaga Kafi,Ronu Majumdar,35,[],Seven Raagas - Ronu Majumdar,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,450000,Calm,0.41,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
"Astronaut In The Ocean - Loopy, Owen & Bloo Remix",Masked Wolf,64,[],Astronaut In The Ocean (International Remixes),27,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,171200,Neutral,0.825,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
At bliss - Original,"Suhel Rais Khan, Ustad Sultan Khan",14,[],Fusion Lounge,16,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,279685,Calm,0.426,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag,Price Tag,2,[],Price Tag,0,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,221934,Calm,0.463,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Saudagar,Arun Kumar,18,[],Soulful Romantic Bollywood with a Sufi touch,13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,190439,Calm,0.367,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag,Tyler Ward,51,['acoustic pop'],Price Tag,1,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,174140,Neutral,0.879,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Tu Mileya,Sardar Ali,35,"['qawwali', 'bhajan', 'sufi', 'devotional']",Sufi Soul - Vol 1,13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,301071,Calm,0.38,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Mr. Prince,Jessy J,46,"['smooth jazz', 'jazz', 'cool jazz']",True Love,5,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,231893,Neutral,0.818,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Kundi,Sharif Dildar,28,[],Tali Utte Jind,9,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,228600,Calm,0.377,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Kashmiri Melody,Abdul Rashid Hafiz,30,['sufi'],"Global Sufi, Vol. 2",13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,150573,Neutral,0.848,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag - Acoustic,Imkeandj,4,[],Duo Session No. I,2,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,198912,Calm,0.439,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
chaandni - Garage Mix,sufr,44,"['indian indie', 'hindi indie', 'desi hip hop']",chaandni (Garage Mix),16,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,203111,Neutral,0.862,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag (2015) - En Vivo,Fernán Dorevel,14,[],Aprender: Studio Sessions,12,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,203266,Calm,0.41,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag - Sped Up,Jessie J,75,[],Price Tag (Sped Up),53,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,197664,Joy,0.554,"Mindfulness, Increased Motivation, Energy Boost, Positivity","Fast Tempo, Major Harmony, Ascending Melody, Bright Timbre"
"Sufiana Kalaam, Pt. 3",Syed Tariq Pardesi,13,"['qawwali', 'sufi', 'ghazal']","Sufiana Kalaam, Pt. 3",15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,384000,Calm,0.449,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Trouble (feat. Sky),Upchurch,67,"['country hip hop', 'country']",Blue Genes,33,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,243200,Neutral,0.824,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag - The Voice Performance,Xenia,16,[],Price Tag (The Voice Performance),8,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,210413,Calm,0.414,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag (Live),Maddi Jane,36,['acoustic pop'],Price Tag (Live),21,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,184896,Neutral,0.842,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag - Live,Maddi Jane,36,['acoustic pop'],Price Tag (Live),18,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,184896,Neutral,0.845,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag,Kalkovich,50,[],Price Tag,35,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,139354,Neutral,0.723,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Mull Tan Ni Ley Lai,Sharif Dildar,28,[],Tali Utte Jind,10,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,269520,Calm,0.414,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag - Live,Michael Schulte,63,[],"Acoustic Cover, Vol. 2",3,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,172986,Neutral,0.881,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Laage Re Nain,Pratibha Singh Baghel,40,['ghazal'],Laage Re Nain,16,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,270906,Neutral,0.73,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Raga Pilu - Taal Dadra,Shahid Parvez,25,[],Raga Pilu (Shahid Parvez),15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,519133,Calm,0.516,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag,The Ukuleles,21,[],The Ukuleles,18,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,208960,Calm,0.347,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Inner Beauty,Bahramji,44,['sufi'],Sufiyan,17,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,297920,Neutral,0.781,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag,Joe Brown,33,[],The Ukulele Album (Deluxe Edition),4,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,193560,Neutral,0.723,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Doorie (Instrumental),M. Jayachandran,60,"['malayalam pop', 'mollywood']",Sufiyum Sujatayum (Original Motion Picture Soundtrack),13,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,150017,Neutral,0.871,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Price Tag (feat. Ebony Day),ortoPilot,39,[],UK Live Lounge Sessions,22,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,186154,Neutral,0.85,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Devotion,Bahramji,44,['sufi'],Sufi Safir,18,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,486813,Neutral,0.757,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
fullbodydurag,VI Seconds,37,['anime rap'],thedarkestnight,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,154383,Neutral,0.873,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Kaa Karoon Sajni - Thumri Jazz,Kshitij Tarey,54,"['sufi', 'marathi pop', 'bollywood', 'qawwali']",Kaa Karoon Sajni (Thumri Jazz),16,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,223409,Neutral,0.869,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Sufi,Bhairavi Patil,15,['sufi'],Sufi,3,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,170450,Calm,0.39,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Manzil-e-Sufi,Sanam Marvi,40,"['sufi', 'qawwali', 'ghazal']",Coke Studio Sessions: Season 3,18,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,352378,Calm,0.275,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Super Bowl LIX Halftime Show - Live,Kendrick Lamar,94,"['hip hop', 'west coast hip hop']",Super Bowl LIX Halftime Show (Live),60,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,800699,Neutral,0.742,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Raga Yaman Drut,Shahid Parvez,25,[],Sitar Excellence,23,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,536633,Calm,0.466,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Lament,Iftekharul Anam,57,['sufi'],Lament,42,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,311718,Neutral,0.828,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Ae Ri Sakhi,kSaya,5,"['indian indie', 'sufi', 'hindi indie', 'ghazal']",Ae Ri Sakhi,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,254160,Calm,0.429,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Price Tag - The Voice Performance,Sarah De Bono,6,[],Price Tag (The Voice Performance),4,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,201061,Calm,0.433,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Man Kunto Maula,Arooj Aftab,45,[],Bird Under Water,22,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,497293,Neutral,0.792,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Maula,Shriram Iyer,35,"['sufi', 'qawwali', 'tamil indie']",Iqbal (Original Motion Picture Soundtrack),8,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,358678,Calm,0.427,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Sahib Mera,P. Balram,2,"['sufi', 'bhajan']",Sufi Simplified,4,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,424971,Calm,0.491,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Rangi Saari,Shujaat Khan,27,"['ghazal', 'sufi', 'qawwali']",Lajo Lajo,17,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,535826,Calm,0.502,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Love Is the Cure,Sufi Lounge,46,['sufi'],Gift of Love,39,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,384034,Neutral,0.885,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Aisle,Tajdar Junaid,26,"['indian indie', 'hindi indie']",What Colour Is Your Raindrop,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,285159,Calm,0.41,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Famous,wewantwraiths,59,['uk drill'],HeartBrokeChild,37,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,122727,Neutral,0.71,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Angu Mathram Mathi - vol 7,Kappad Brothers,11,"['sufi', 'qawwali']",Angu Mathram Mathi,11,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,492000,Calm,0.474,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Sufi Love,Sufi Lounge,46,['sufi'],Sufi Love,38,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,276104,Neutral,0.789,"Emotional Balance, Stability, General Wellness, Grounding","Balanced Tempo, Stable Harmony, Comfortable Rhythm, Even"
Raag Yaman,Taufiq Qureshi,16,[],The Art of Indian Fusion Drumming,2,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,626832,Calm,0.527,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
Nadia,Midival Punditz,36,"['hindi indie', 'indian indie']",Light,15,0.5,0.5,5,-8,1,0.05,0.3,0,0.1,0.5,120,369885,Calm,0.38,"Mindfulness, Emotional Stability, Relaxation, Peace","Slow Tempo, Repetitive Melody, Peaceful Harmony, Flowing"
